22.706218 0.347731 26.374185 0.098674
25.547695 1.286884 24.805400 0.021724
21.083076 0.164670 23.189226 0.007444
26.616123 2.104869 22.970796 0.006219
25.589309 1.311784 24.816465 0.040832
25.595519 1.315538 25.148022 0.020196
22.425582 0.305574 27.371694 0.198456
26.409379 1.913706 31.775470 9.793227
23.860842 0.591791 27.385598 0.184283
25.557944 1.292970 27.601049 0.213405
25.513938 1.267033 25.333047 0.030088
25.740557 1.406409 26.611256 0.223536
26.537863 2.030357 26.225848 0.120514
25.892981 1.508675 26.129457 0.055510
23.400502 0.478741 27.638929 0.185966
25.515343 1.267852 28.976731 0.686085
26.018559 1.598498 26.844935 0.111885
26.040253 1.614546 28.144366 1.020293
24.811620 0.916904 29.533527 0.960044
27.935640 3.864808 27.299462 0.169854
25.212192 1.102652 27.594065 0.235635
24.614486 0.837331 28.135226 0.308040
26.980658 2.489618 24.491677 0.016793
26.188387 1.728530 28.010665 0.598025
26.775977 2.265660 24.950828 0.023244
24.327083 0.733528 26.121826 0.118468
26.440653 1.941466 27.386761 0.192751
26.504929 1.999796 27.762135 0.258740
24.062152 0.649277 27.671928 0.211107
27.104131 2.635279 28.869805 0.627600
27.294860 2.877215 28.208239 0.447681
25.412701 1.209317 27.862369 0.247393
27.104290 2.635469 24.121060 0.020803
26.808914 2.300289 26.435020 0.067984
26.091552 1.653143 31.315918 5.899194
25.991276 1.578537 26.152379 0.092760
26.640219 2.128350 26.194545 0.060099
26.039313 1.613848 33.970951 69.069767
26.251226 1.779283 25.735920 0.055045
27.346916 2.947022 26.559913 0.094639
26.222351 1.755780 27.167087 0.145493
26.574777 2.065168 28.319894 0.387496
25.761110 1.419783 21.791227 0.002172
24.065521 0.650286 27.453592 0.184666
26.469109 1.967079 28.874223 0.607715
25.887919 1.505163 28.005101 0.310876
26.514475 2.008606 27.896242 0.232891
25.705256 1.383730 27.268935 0.206740
24.408583 0.761582 26.114113 0.052948
25.646392 1.346724 24.857109 0.014097
26.084676 1.647916 27.014436 0.244731
25.281299 1.138308 24.617407 0.017091
25.610623 1.324723 27.575517 0.184293
24.929127 0.967889 26.569138 0.111726
24.594523 0.829669 25.390791 0.032507
26.835156 2.328261 27.549787 0.222052
25.932626 1.536474 27.408767 0.154763
25.955736 1.552913 27.582277 0.274061
25.044510 1.020709 29.844956 1.483312
27.323059 2.914826 27.675061 0.233736
21.960376 0.246647 26.595133 0.087786
25.318198 1.157816 26.572691 0.086437
24.804980 0.914104 24.242858 0.009867
26.562383 2.053415 26.780535 0.115365
23.320512 0.461426 26.016793 0.047169
25.971813 1.564453 27.428023 0.169156
26.128830 1.681766 28.047821 0.306474
25.732689 1.401322 23.687398 0.007301
26.650383 2.138341 25.934129 0.076871
25.975235 1.566920 27.107658 0.104913
25.470788 1.242102 27.851149 0.242417
26.969258 2.476580 26.865595 0.102445
30.970692 15.636675 27.626525 0.242090
25.352458 1.176228 26.602423 0.202913
26.138249 1.689079 24.681161 0.021502
99.000000 99.000000 26.038491 0.043317
26.026928 1.604671 27.195625 0.167326
26.858188 2.353089 27.808027 0.285887
24.397645 0.757755 24.646446 0.019763
26.425825 1.928258 31.549924 6.581492
25.518917 1.269940 27.039301 0.130320
25.934491 1.537793 26.621447 0.088689
22.861360 0.373484 27.591534 0.172246
25.011639 1.005374 26.711749 0.158229
26.409593 1.913897 28.013815 0.304857
24.844140 0.930740 27.869624 0.283614
26.990515 2.500938 26.952598 0.110593
26.898072 2.396705 26.877432 0.116733
24.207361 0.694180 24.452264 0.015036
26.400094 1.905541 27.503589 0.187830
23.775102 0.568880 28.131917 0.346457
24.455428 0.778190 25.624327 0.039992
24.839548 0.928773 28.016153 0.308780
26.342864 1.855976 26.718800 0.120554
26.057337 1.627298 27.150066 0.132710
24.711879 0.875742 27.046213 0.181611
27.192283 2.744453 27.992946 0.257830
25.383148 1.192970 28.384751 0.401771
25.421649 1.214311 28.510461 0.524462
22.367958 0.297572 25.320087 0.044210
26.355708 1.866988 26.098888 0.235130
28.342610 4.661459 24.760708 0.019895
26.781330 2.271255 27.053047 0.163259
27.308809 2.895761 24.661612 0.041872
27.793404 3.619759 24.130802 0.012335
26.492868 1.988720 25.942371 0.064875
26.153095 1.700665 25.824740 0.075877
27.082482 2.609136 28.919622 0.696846
25.059797 1.027920 29.191457 0.901985
25.634199 1.339182 25.138870 0.195644
26.106999 1.664943 26.280864 0.090127
26.117101 1.672709 25.758281 0.056719
27.295921 2.878620 27.205795 0.141500
24.520030 0.801689 28.126877 0.312842
24.792080 0.908690 28.602899 0.597747
27.253624 2.823093 26.657516 0.104089
27.776045 3.590935 29.463420 1.366886
26.060908 1.629979 25.700831 0.047217
28.069086 4.109769 28.426094 1.637053
27.616205 3.336105 29.090124 0.778182
29.020986 6.370850 27.305227 0.163244
25.787344 1.437040 26.653894 0.084232
25.887774 1.505064 24.781585 0.040818
26.129647 1.682401 27.190240 0.117963
23.684820 0.545713 24.947337 0.023276
25.304277 1.150418 26.674209 0.365661
24.793140 0.909134 25.899671 0.045197
26.292755 1.813639 22.823801 0.005510
26.340126 1.853638 27.023513 0.122229
25.802953 1.447407 27.630546 0.238139
26.510544 2.004977 29.093040 0.933380
23.552883 0.513543 26.979992 0.149222
25.025218 1.011681 28.034364 0.273712
26.666382 2.154153 29.608779 1.115497
26.878871 2.375603 27.583238 0.193166
24.650990 0.851526 25.827368 0.080070
26.864162 2.359564 25.953844 0.063306
25.415619 1.210944 28.598381 0.497855
28.499856 5.011553 24.288263 0.024121
25.023758 1.011001 24.951025 0.033923
26.230431 1.762326 27.432656 0.228151
24.425705 0.767611 26.351590 0.130047
24.656025 0.853503 27.998310 0.267858
26.201723 1.739179 27.380898 0.154202
25.964038 1.558863 26.805204 0.120964
26.505298 2.000136 26.704758 0.095949
26.067072 1.634610 27.298813 0.314204
25.301369 1.148878 28.951639 0.817386
27.100856 2.631309 27.243770 0.156890
28.494253 4.998651 27.598930 0.190676
26.594119 2.083645 26.201369 0.099225
27.609975 3.326557 27.949381 0.331629
26.209766 1.745635 27.594432 0.301713
26.351432 1.863316 24.290746 0.008438
26.497986 1.993412 28.450545 0.446119
24.935102 0.970556 27.240867 0.156527
26.617389 2.106091 28.068499 0.309413
28.363115 4.705691 25.100220 0.020631
24.940548 0.972993 27.171017 0.131603
26.166441 1.711149 26.258108 0.085913
99.000000 99.000000 27.546983 0.194706
26.979710 2.488522 27.290438 0.233985
27.394349 3.012103 26.123448 0.065265
25.795730 1.442599 27.478798 0.199506
26.812061 2.303628 28.957151 0.509491
26.821320 2.313470 27.573447 0.256348
26.531703 2.024606 27.624758 0.187279
25.985991 1.574702 26.566162 0.179154
25.194374 1.093641 27.135735 0.128189
26.807663 2.298965 24.700393 0.026721
26.672080 2.159811 28.125968 0.313701
25.030541 1.014164 26.864240 0.144739
26.534096 2.026838 28.933641 0.854243
23.883307 0.597945 25.494321 0.075429
25.593697 1.314437 27.352664 0.236017
25.602293 1.319649 22.934003 0.010422
26.562744 2.053753 26.131468 0.052330
24.029587 0.639613 27.498470 0.298369
27.281327 2.859343 29.875986 1.601695
26.019589 1.599255 26.634891 0.115546
25.869454 1.492419 26.115241 0.145007
26.409069 1.913434 24.129403 0.014842
28.493819 4.997627 27.059388 0.114200
26.609041 2.098016 27.693861 0.242755
23.068878 0.410937 27.092626 0.146205
28.061211 4.094891 26.032688 0.064717
25.837387 1.470544 27.350855 0.178636
27.116530 2.650365 27.438283 0.386947
26.428165 1.930335 25.578680 0.035506
26.536816 2.029376 27.606473 0.283656
26.125289 1.679028 27.064211 0.122727
25.918583 1.526571 99.000000 99.000000
25.826001 1.462851 25.531641 0.091070
26.972092 2.479811 26.315392 0.059518
25.919783 1.527415 25.444214 0.029978
23.935267 0.612426 23.527932 0.006367
26.241773 1.771555 27.895397 0.251939
25.089596 1.042124 26.242850 0.095882
25.608613 1.323497 29.497395 1.127148
25.614110 1.326850 25.784489 0.063300
23.629190 0.531910 26.332183 0.077087
26.168057 1.712423 26.695481 0.129690
24.280552 0.717977 28.142481 0.315943
27.122051 2.657112 25.026739 0.019029
26.288791 1.810333 26.244096 0.060934
26.661797 2.149608 28.323226 0.554984
25.532355 1.277825 26.018257 0.057828
27.229636 2.792081 19.737272 0.000959
23.446205 0.488924 24.354479 0.014425
24.698152 0.870223 26.478213 0.078090
27.130222 2.667134 27.119065 0.140543
25.999886 1.584809 24.798100 0.023133
22.845900 0.370834 25.612200 0.061669
25.812193 1.453579 23.480417 0.011295
26.959407 2.465364 24.781762 0.026349
23.918426 0.607694 24.822607 0.038242
25.661148 1.355906 26.707381 0.090177
26.253538 1.781180 26.520378 0.096403
26.711796 2.199674 26.486395 0.131457
24.953860 0.978976 28.265067 0.379400
26.709031 2.196878 27.869349 0.251728
24.886402 0.949031 26.339589 0.058479
26.145737 1.694913 27.861111 0.264985
21.709582 0.219744 24.779093 0.024329
30.638485 13.418437 25.086183 0.026028
26.329069 1.844227 27.000859 0.216078
26.703345 2.191135 99.000000 99.000000
27.223846 2.784634 28.003184 0.311647
24.775632 0.901833 24.524507 0.018340
27.498123 3.159544 25.369537 0.040109
25.689714 1.373862 27.383070 0.146528
27.935429 3.864416 26.916355 0.168324
26.103634 1.662366 27.683192 0.195184
25.265798 1.130211 27.780184 0.324613
27.898512 3.799272 27.439350 0.173200
26.114971 1.671067 26.392128 0.125082
27.974116 3.933888 24.298685 0.038789
26.221789 1.755324 27.534123 0.200927
24.510959 0.798347 26.561769 0.080793
26.087927 1.650385 22.840623 0.003026
20.661587 0.135618 24.047587 0.014943
27.419249 3.046834 26.357211 0.174908
25.352196 1.176087 23.992903 0.014466
27.097704 2.627491 24.505696 0.014750
24.166875 0.681357 25.426541 0.090558
24.776263 0.902095 26.915657 0.223449
25.649010 1.348348 29.401438 1.276635
23.594954 0.523589 26.676805 0.132514
25.607686 1.322930 27.824561 0.267054
25.461871 1.237013 27.822543 0.237688
26.823885 2.316202 26.765980 0.130888
25.040533 1.018841 29.541968 1.157726
23.297468 0.456556 24.106755 0.011635
26.674844 2.162566 25.900821 0.054740
26.314813 1.832157 28.671814 0.670374
26.621142 2.109739 29.717901 1.782679
24.070845 0.651882 27.786795 0.278267
26.861927 2.357141 24.894753 0.015841
27.457782 3.101400 28.393938 0.376412
26.393616 1.899865 25.332683 0.095349
24.676320 0.861517 24.702058 0.013594
24.084498 0.655993 28.231309 0.426876
26.956804 2.462413 28.422228 0.617135
27.206565 2.762568 26.831296 0.130772
27.199940 2.754151 27.956880 0.293913
26.550939 2.042620 25.883983 0.105227
24.960812 0.982115 26.521930 0.084699
25.863750 1.488505 27.834947 0.255204
17.938794 0.038704 26.776262 0.092094
27.466906 3.114438 27.257221 0.143062
25.288417 1.142045 26.146451 0.083815
26.024479 1.602859 25.649919 0.079793
25.792928 1.440740 26.651347 0.080616
28.133181 4.232889 24.922975 0.028855
26.127004 1.680355 30.510126 3.533675
24.763567 0.896837 25.070645 0.032886
27.408428 3.031691 27.606078 0.198728
27.816219 3.658009 26.999304 0.218531
24.791907 0.908618 27.200961 0.246247
27.202009 2.756783 27.523265 0.173897
26.038861 1.613512 27.518793 0.293496
26.694865 2.182598 24.528213 0.013641
26.603754 2.092914 27.994246 0.405338
24.659035 0.854687 26.266268 0.067125
24.912607 0.960553 26.302603 0.076031
28.369118 4.718733 25.798160 0.039202
27.045855 2.565498 24.087493 0.014304
25.952945 1.550919 27.639275 0.232717
26.728888 2.217062 99.000000 99.000000
25.308036 1.152411 25.683769 0.040780
26.347004 1.859519 28.438882 0.670197
23.397277 0.478030 24.951981 0.033501
27.015471 2.529847 26.304432 0.088248
26.856506 2.351266 26.021189 0.057247
29.724368 8.807758 27.498535 0.203306
25.870959 1.493455 28.858136 0.560279
99.000000 99.000000 25.370169 0.029084
27.725094 3.507678 21.634842 0.002265
26.916494 2.417124 25.585423 0.032821
25.978875 1.569550 24.651798 0.025311
27.279713 2.857209 24.987607 0.022239
28.113365 4.194441 26.746275 0.136770
25.751052 1.413222 27.507233 0.242480
26.067981 1.635294 25.078996 0.054363
27.384484 2.998445 27.885256 0.282651
24.444088 0.774136 25.089905 0.119104
26.346456 1.859051 27.370653 0.166788
24.435665 0.771140 26.483637 0.125810
22.979114 0.394297 27.368198 0.163993
26.879993 2.376833 27.615106 0.193038
24.887360 0.949450 25.958767 0.043527
25.218577 1.105899 25.301146 0.023957
24.030596 0.639910 28.275818 0.368954
25.018785 1.008689 28.102853 0.269197
27.723132 3.504501 26.805799 0.227720
24.555616 0.814936 27.611394 0.182772
24.778232 0.902914 27.934295 0.277032
26.836517 2.329715 26.403735 0.085781
24.381308 0.752076 29.288303 1.034214
23.433332 0.486034 27.400484 0.241179
26.289500 1.810921 28.323945 0.379846
26.431479 1.933284 25.990397 0.046559
25.715923 1.390543 27.973999 0.276286
27.286881 2.866659 25.698157 0.060552
24.099834 0.660643 28.914736 0.725958
27.207211 2.763388 27.626220 0.192092
26.574231 2.064649 28.462256 0.415124
27.140138 2.679335 26.452574 0.068715
27.158484 2.702075 29.479031 1.075257
24.963920 0.983522 27.149123 0.211618
26.750693 2.239435 27.764709 0.358417
25.291586 1.143714 28.361650 0.399416
26.742610 2.231118 27.019160 0.128130
27.406533 3.029049 29.344050 1.095152
26.201250 1.738800 24.741363 0.030219
27.054393 2.575595 27.192880 0.157288
99.000000 99.000000 26.182289 0.091706
26.216393 1.750970 28.121860 0.326028
26.127811 1.680980 25.638544 0.067117
26.784229 2.274287 24.280932 0.042849
25.570122 1.300243 25.953123 0.060269
26.555401 2.046822 26.945571 0.109856
26.538051 2.030531 27.794742 0.298245
25.676555 1.365561 26.397649 0.076795
25.710449 1.387044 27.413810 0.258549
27.229086 2.791368 27.800340 0.232547
26.838735 2.332102 27.481666 0.215254
28.304843 4.581070 26.627725 0.070753
28.051045 4.075750 27.477585 0.156329
24.571434 0.820893 27.497484 0.181539
25.671004 1.362074 28.837994 0.635095
26.317327 1.834278 99.000000 99.000000
24.954408 0.979223 29.825460 1.683498
23.831108 0.583743 26.482131 0.063210
24.619621 0.839314 26.185086 0.047014
28.092704 4.154699 31.686724 8.365957
25.802785 1.447294 28.557391 0.853341
25.271756 1.133316 27.396637 0.189066
29.041943 6.432697 27.577008 0.181164
25.725236 1.396521 27.216696 0.154390
27.247773 2.815491 28.210096 0.583018
25.108170 1.051075 27.630118 0.191250
26.394926 1.901013 26.685062 0.183034
25.753903 1.415079 28.085065 0.623815
27.633243 3.362393 27.533866 0.226073
28.561771 5.156479 30.030053 1.841472
24.578303 0.823494 26.048734 0.077085
26.627734 2.116153 21.616864 0.002220
99.000000 99.000000 27.192414 0.138802
27.061663 2.584243 28.210180 0.309361
26.385612 1.892876 27.016625 0.123385
28.353350 4.684559 23.964703 0.009880
24.105024 0.662224 26.795520 0.155503
27.985517 3.954600 26.517858 0.096434
25.612958 1.326146 24.628887 0.016451
27.618927 3.340307 26.376327 0.077185
26.259261 1.785882 27.216462 0.264067
26.736149 2.224486 27.598787 0.266727
25.852967 1.481130 22.022974 0.003395
26.655035 2.142925 26.053677 0.073602
24.331404 0.734989 26.474918 0.123738
25.287222 1.141417 26.674412 0.111658
27.119455 2.653937 25.980580 0.048484
25.865782 1.489898 26.459010 0.234209
25.889233 1.506074 27.631195 0.209845
27.482039 3.136238 27.779987 0.240808
27.272223 2.847376 28.386887 0.399507
27.662215 3.407561 29.579125 1.626332
26.371478 1.880596 24.725109 0.031121
24.523639 0.803023 25.480679 0.035118
26.538221 2.030693 26.481620 0.077060
26.153757 1.701183 27.445528 0.154548
26.942208 2.445912 28.472419 0.545733
28.070903 4.113201 28.100038 0.374318
26.918723 2.419603 28.170042 0.404419
26.747827 2.236482 26.268930 0.109421
23.775432 0.568966 27.549753 0.185216
24.868917 0.941420 27.595522 0.215248
28.158192 4.281898 26.153396 0.064567
30.441314 12.253153 27.748836 0.255628
27.787729 3.610323 26.553242 0.111955
26.367714 1.877340 27.731001 0.222725
26.803373 2.294433 30.956713 2.362056
24.891191 0.951126 26.372581 0.076667
25.710098 1.386819 26.949743 0.121965
26.515027 2.009119 27.086184 0.168660
27.155507 2.698369 23.661857 0.008465
26.186377 1.726932 28.069709 0.486818
24.516199 0.800276 24.558549 0.014456
27.234336 2.798124 25.509335 0.034732
28.909355 6.051674 28.229883 0.362739
28.413832 4.816887 27.614804 0.243925
26.603992 2.093141 24.531332 0.018602
26.914226 2.414598 27.769652 0.446095
26.971865 2.479551 26.970477 0.118999
27.103981 2.635094 26.411050 0.068223
29.739124 8.867883 25.983216 0.123628
25.821154 1.459589 26.141242 0.065582
28.023126 4.023702 28.467061 0.424227
27.943142 3.878174 27.659671 0.281799
27.070538 2.594822 24.482214 0.019476
25.022431 1.010383 28.248349 0.365654
27.030515 2.547434 25.725647 0.138137
99.000000 99.000000 28.392010 0.402079
24.429040 0.768790 27.030987 0.107908
26.566111 2.056941 26.507933 0.077719
27.242185 2.808252 25.203416 0.078390
26.009792 1.592057 27.815740 0.187304
26.208496 1.744614 26.443895 0.104476
27.577731 3.277524 27.205621 0.123924
26.071701 1.638100 25.553589 0.038738
27.710116 3.483563 26.850639 0.116984
26.769886 2.259320 29.163966 0.713631
25.950441 1.549131 26.756879 0.399347
26.809501 2.300912 27.917563 0.253052
26.699172 2.186925 26.282971 0.065251
27.423845 3.053297 29.159201 1.110082
28.159009 4.283541 28.114856 0.327578
23.616348 0.528774 26.309621 0.075024
26.205203 1.741971 26.102107 0.053180
28.871762 5.947715 27.546677 0.185141
26.392672 1.899040 27.296407 0.201260
23.245998 0.445861 26.977554 0.129370
27.854770 3.723512 26.341664 0.084734
26.976072 2.484363 26.137989 0.056399
25.282767 1.139078 27.319715 0.219849
23.076494 0.412381 27.346407 0.157992
26.351330 1.863229 25.492288 0.033672
26.939840 2.443245 27.966298 0.423953
24.587082 0.826830 27.362826 0.224268
25.295593 1.145826 26.961058 0.109017
24.464117 0.781310 26.923373 0.174143
27.006737 2.519691 23.570222 0.011667
26.520264 2.013969 24.889700 0.019179
29.382892 7.526170 28.072318 0.319566
23.102627 0.417374 29.347497 0.990296
28.117767 4.202950 29.734183 1.641929
27.866880 3.744329 29.520953 1.161263
24.984351 0.992819 28.220250 0.343907
26.979441 2.488215 24.944992 0.019998
24.533253 0.806586 27.900991 0.252951
99.000000 99.000000 28.576214 0.473890
28.391492 4.767587 24.937002 0.026162
27.526153 3.200594 24.632131 0.025333
27.255278 2.825242 23.743161 0.018363
28.237544 4.441288 28.443843 0.351302
27.431738 3.064410 28.381934 0.450027
26.573292 2.063754 27.843271 0.257964
23.375706 0.473305 24.632735 0.019815
28.880361 5.971332 24.570055 0.012778
25.765439 1.422616 28.646645 0.477215
24.683537 0.864385 27.797837 0.233880
30.014867 10.068633 26.686601 0.153633
27.710261 3.483785 27.116858 0.196421
24.858828 0.937056 25.209627 0.035718
26.301055 1.820585 28.078997 0.389599
26.447809 1.947879 26.782916 0.102238
23.441087 0.487772 28.001907 0.309740
27.363161 2.969153 28.238466 0.371284
26.782193 2.272157 27.451316 0.224036
99.000000 99.000000 27.588373 0.313572
27.255478 2.825506 27.078867 0.198446
26.199181 1.737145 25.956367 0.070468
26.451081 1.950815 28.104102 0.305074
